Log,cp_pressure,mixer_temperature_Funnel,cp_flowrate,mixer_pressure,cp_temperature,ac_flowrate,mixer_speed_M2,mixer_torque_M1,mixer_speed_M1,mixer_torque_M2,mixer_motor_temperature_M2,mixer_temperature_Funnel_outlet,mixer_motor_temperature_M1,Time
1550,0.602,26.1,1.5,0.326,25.8,0.0,59.996,2.039,59.996,2.832,26.6,26.7,24.5,11:50:57.282
1551,0.559,27.6,1.5,0.271,25.8,0.0,59.759,2.152,59.759,2.379,27.0,26.7,24.5,11:50:58.481
1552,0.52,26.1,1.5,0.266,27.3,0.0,60.076,2.568,60.076,2.643,26.6,28.8,24.1,11:50:59.679
1553,0.574,26.1,1.5,0.261,25.8,0.0,60.783,2.001,60.561,3.323,27.0,26.7,24.1,11:51:00.879
1554,0.596,27.6,1.5,0.232,25.8,0.0,59.955,2.152,59.955,2.152,26.6,26.7,24.1,11:51:02.096
1555,0.564,26.1,1.5,0.299,25.8,0.0,59.814,2.115,59.814,2.983,26.6,26.7,24.8,11:51:03.294
1556,0.555,26.1,1.5,0.255,27.3,0.0,59.971,2.077,59.971,2.039,26.1,28.8,24.3,11:51:04.491
1557,0.498,27.6,1.5,0.327,25.8,0.0,59.61,3.323,59.61,2.568,26.6,26.7,23.8,11:51:05.684
1558,0.518,26.1,1.5,0.223,25.8,0.0,59.791,2.832,59.791,3.549,26.6,28.8,23.8,11:51:06.881
1559,0.612,26.1,1.5,0.305,27.3,0.0,59.968,2.039,59.968,2.115,26.6,28.8,24.8,11:51:08.081
1560,0.621,26.1,1.5,0.25,25.8,0.0,59.922,2.077,59.922,2.681,27.0,26.7,23.8,11:51:09.296
1561,0.576,27.6,1.5,0.271,25.8,0.0,59.783,2.681,59.783,2.303,26.3,26.7,24.3,11:51:10.507
1562,0.563,26.1,1.5,0.265,27.3,0.0,59.566,2.908,59.566,2.53,26.6,28.8,24.1,11:51:11.703
1563,0.648,26.1,1.5,0.326,25.8,0.0,60.035,2.228,60.035,2.87,26.8,26.7,24.5,11:51:12.901
1564,0.584,27.6,1.5,0.323,25.8,0.0,59.241,2.605,59.241,2.417,27.0,26.7,24.1,11:51:14.100
1565,0.586,26.1,1.5,0.284,27.3,0.0,60.622,2.379,60.622,2.87,26.6,28.8,23.8,11:51:15.296
1566,0.508,26.1,1.5,0.291,25.8,0.0,60.085,2.756,60.085,1.775,27.0,26.7,25.0,11:51:16.490
1567,0.444,26.1,1.5,0.269,25.8,0.0,60.311,2.643,60.311,2.492,26.8,26.7,24.1,11:51:17.690
1568,0.493,26.1,1.5,0.288,27.3,0.0,59.675,2.908,59.675,2.87,27.0,28.8,24.5,11:51:18.892
1569,0.536,26.1,1.5,0.281,25.8,0.0,59.865,2.001,59.865,2.643,26.8,26.7,24.5,11:51:20.093
1570,0.564,26.1,1.5,0.275,25.8,0.0,59.742,2.417,59.742,3.172,26.8,26.8,24.3,11:51:21.296
1571,0.546,26.1,1.5,0.326,27.3,0.0,60.259,2.341,60.259,2.19,26.6,28.8,24.3,11:51:22.495
1572,0.569,26.1,1.5,0.28,25.8,0.0,60.351,2.19,60.351,2.19,27.0,28.8,23.8,11:51:23.708
1573,0.52,26.1,1.5,0.304,25.8,0.0,60.432,2.794,60.432,2.87,27.0,28.8,24.5,11:51:24.935
1574,0.564,27.6,1.5,0.251,25.8,0.0,59.5,2.832,59.5,2.719,26.6,26.7,25.0,11:51:26.140
1575,0.608,26.1,1.5,0.27,25.8,0.0,59.867,1.624,59.867,2.228,26.8,26.7,24.5,11:51:27.339
1576,0.516,26.1,1.5,0.219,27.3,0.0,60.063,2.492,60.063,2.228,26.6,26.7,24.3,11:51:28.552
1577,0.425,27.6,1.5,0.223,25.8,0.0,59.613,2.341,59.613,3.587,26.8,26.7,25.0,11:51:29.747
1578,0.448,26.1,1.5,0.295,25.8,0.0,60.466,3.323,60.466,2.492,26.6,26.7,24.5,11:51:30.946
1579,0.54,26.1,1.5,0.256,27.3,0.0,60.036,2.077,60.036,2.115,26.8,28.8,23.6,11:51:32.147
1580,0.549,27.6,1.5,0.228,25.8,0.0,59.353,2.152,59.353,2.228,26.6,26.7,23.8,11:51:33.345
1581,0.56,26.1,1.5,0.313,25.8,0.0,61.466,2.039,61.466,2.19,26.6,26.7,24.1,11:51:34.541
1582,0.634,26.1,1.5,0.293,27.3,0.0,60.31,2.53,60.31,2.945,26.6,26.7,23.8,11:51:35.755
1583,0.576,26.1,1.5,0.269,27.3,0.0,59.772,2.266,59.772,2.605,26.6,26.7,24.5,11:51:36.970
1584,0.543,27.6,1.5,0.238,25.8,0.0,59.602,2.794,59.602,2.379,27.0,28.8,24.3,11:51:38.177
1585,0.554,26.1,1.5,0.317,25.8,0.0,59.862,2.039,59.862,2.756,27.0,26.7,23.8,11:51:39.380
1586,0.56,26.1,1.5,0.275,27.3,0.0,60.799,2.53,60.799,2.077,27.0,26.7,24.1,11:51:40.576
1587,0.525,27.6,1.5,0.245,25.8,0.0,59.786,2.643,59.786,3.096,26.6,28.8,24.5,11:51:41.771
1588,0.535,26.1,1.5,0.3,25.8,0.0,60.342,1.888,60.342,2.492,27.0,26.7,24.5,11:51:42.986
1589,0.641,26.1,1.5,0.26,25.8,0.0,60.161,2.303,60.161,2.115,26.6,26.7,25.0,11:51:44.201
1590,0.54,26.1,1.5,0.269,27.3,0.0,59.229,3.285,59.229,2.832,26.8,26.7,25.0,11:51:45.417
1591,0.584,26.2,1.5,0.228,27.3,0.0,59.781,2.379,59.781,2.53,26.6,26.7,23.8,11:51:46.630
1592,0.558,27.6,1.5,0.264,25.8,0.0,59.838,2.643,59.838,2.53,26.3,28.8,23.8,11:51:47.825
1593,0.564,27.6,1.5,0.264,25.8,0.0,59.751,3.21,59.751,2.756,27.0,26.7,24.1,11:51:49.041
1594,0.529,26.2,1.5,0.275,27.3,0.0,60.197,1.661,60.197,2.115,26.6,26.7,24.5,11:51:50.238
1595,0.538,26.1,1.5,0.271,25.8,0.0,60.01,2.303,60.01,1.812,26.8,26.7,24.5,11:51:51.449
1596,0.511,26.2,1.5,0.243,25.8,0.0,60.214,3.172,60.214,2.643,27.0,26.7,23.8,11:51:52.680
1597,0.543,27.6,1.5,0.295,25.8,0.0,59.931,2.001,59.931,2.417,27.0,28.8,24.5,11:51:53.876
1598,0.533,26.1,1.5,0.269,25.8,0.0,59.69,2.115,59.69,2.19,26.6,26.7,25.0,11:51:55.077
1599,0.507,26.1,1.5,0.25,27.3,0.0,59.964,2.115,59.964,2.87,27.0,26.7,24.3,11:51:56.279
1600,0.533,26.1,1.5,0.271,25.8,0.0,60.138,2.152,60.138,2.115,26.6,28.8,24.5,11:51:57.494
1601,0.574,27.6,1.5,0.237,25.8,0.0,60.002,2.228,60.002,2.492,27.0,28.8,23.6,11:51:58.710
1602,0.525,26.2,1.5,0.236,27.3,0.0,59.079,3.512,59.079,3.059,27.0,26.7,23.8,11:51:59.906
1603,0.487,26.1,1.5,0.286,25.8,0.0,59.845,2.719,59.845,2.681,27.0,26.7,23.8,11:52:01.107
1604,0.515,26.2,1.5,0.322,25.8,0.0,59.995,2.228,59.995,2.115,26.6,26.7,24.3,11:52:02.326
1605,0.498,26.1,1.5,0.242,25.8,0.0,59.573,3.436,59.573,2.605,27.0,28.8,24.1,11:52:03.524
1606,0.518,26.2,1.5,0.278,27.3,0.0,60.12,2.228,60.12,2.492,27.0,26.7,24.1,11:52:04.725
1607,0.553,26.2,1.5,0.276,25.8,0.0,59.746,2.756,59.746,2.681,26.8,26.7,24.8,11:52:05.933
1608,0.518,27.6,1.5,0.327,25.8,0.0,59.564,2.87,59.564,2.53,26.8,26.7,24.5,11:52:07.145
1609,0.579,26.1,1.5,0.259,25.8,0.0,59.956,1.661,59.956,2.417,27.0,28.8,24.5,11:52:08.342
1610,0.496,26.1,1.5,0.308,27.3,0.0,61.71,2.681,61.71,2.152,27.0,26.7,24.5,11:52:09.555
1611,0.508,26.1,1.5,0.227,25.8,0.0,60.253,1.812,60.253,2.719,26.8,26.7,24.5,11:52:10.754
1612,0.524,27.6,1.5,0.304,25.8,0.0,59.512,3.059,59.512,2.152,26.8,28.8,23.8,11:52:11.968
1613,0.568,26.2,1.5,0.264,27.3,0.0,60.071,2.87,60.071,2.908,27.0,26.7,25.0,11:52:13.166
1614,0.573,26.1,1.5,0.336,25.8,0.0,59.574,2.454,59.574,2.341,26.8,26.7,23.8,11:52:14.368
1615,0.498,26.2,1.5,0.338,25.8,0.0,60.322,2.077,60.322,1.699,26.8,26.7,24.1,11:52:15.584
1616,0.582,26.2,1.5,0.294,25.8,0.0,60.167,2.303,60.167,2.681,26.6,28.8,24.1,11:52:16.778
1617,0.353,26.2,1.5,0.254,27.2,0.0,60.834,2.266,60.834,2.454,27.0,28.8,24.5,11:52:17.993
1618,0.541,26.1,1.5,0.326,25.8,0.0,60.021,2.568,60.021,2.832,27.0,26.7,23.6,11:52:19.192
1619,0.574,27.6,1.5,0.286,25.8,0.0,59.911,2.077,59.911,3.361,27.0,26.7,24.8,11:52:20.407
1620,0.62,27.6,1.5,0.271,25.8,0.0,59.126,2.832,59.126,2.908,26.8,26.7,24.5,11:52:21.624
1621,0.496,26.1,1.5,0.284,25.8,0.0,61.335,1.624,61.335,2.303,26.8,26.7,24.5,11:52:22.840
1622,0.535,26.2,1.5,0.256,27.3,0.0,59.259,3.549,59.259,2.417,27.0,28.8,24.1,11:52:24.052
1623,0.569,26.1,1.5,0.256,27.3,0.0,59.913,2.077,59.913,2.492,27.3,28.8,24.5,11:52:25.275
1624,0.581,26.2,1.5,0.271,27.3,0.0,59.873,2.379,59.873,2.605,26.8,28.8,24.8,11:52:26.505
1625,0.563,26.1,1.5,0.261,27.3,0.0,59.765,2.719,59.765,2.643,27.0,26.7,24.3,11:52:27.718
1626,0.511,26.2,1.5,0.26,25.8,0.0,60.218,2.605,60.218,2.568,26.6,26.7,24.5,11:52:28.932
1627,0.417,27.6,1.5,0.243,25.8,0.0,60.031,2.115,60.031,2.341,26.8,26.7,24.3,11:52:30.144
1628,0.526,26.2,1.5,0.327,25.8,0.0,59.875,1.473,59.875,2.605,26.8,28.8,24.8,11:52:31.344
1629,0.574,26.1,1.5,0.259,25.8,0.0,60.042,2.681,60.042,2.077,27.0,26.7,24.5,11:52:32.543
1630,0.551,27.6,1.5,0.273,25.8,0.0,60.137,2.266,60.137,2.303,27.0,26.7,24.8,11:52:33.740
1631,0.56,26.1,1.5,0.275,25.8,0.0,60.504,2.228,60.504,1.964,27.0,26.7,24.5,11:52:34.955
1632,0.64,26.2,1.5,0.269,25.8,0.0,59.895,2.568,59.895,2.681,26.6,26.7,24.1,11:52:36.184
1633,0.586,26.1,1.5,0.24,27.3,0.0,59.934,1.85,59.934,2.303,26.6,28.8,23.8,11:52:37.398
1634,0.559,26.2,1.5,0.237,27.3,0.0,60.107,2.303,60.107,1.812,27.3,28.8,24.3,11:52:38.611
1635,0.529,26.2,1.5,0.295,25.8,0.0,59.988,2.643,59.988,2.115,26.8,26.7,24.3,11:52:39.822
1636,0.549,27.6,1.5,0.278,25.8,0.0,60.592,1.85,60.592,2.908,26.6,26.7,24.1,11:52:41.036
1637,0.425,26.1,1.5,0.214,25.8,0.0,59.878,1.926,59.878,2.681,26.8,26.7,24.5,11:52:42.242
1638,0.555,26.1,1.5,0.321,25.8,0.0,59.434,2.908,59.434,1.812,27.3,26.7,24.5,11:52:43.459
1639,0.608,26.1,1.5,0.237,27.3,0.0,59.85,2.303,59.85,2.266,26.6,28.8,25.0,11:52:44.678
1640,0.629,26.2,1.5,0.232,25.8,0.0,59.945,1.775,59.945,2.379,27.0,26.7,24.5,11:52:45.876
1641,0.541,27.6,1.5,0.28,25.8,0.0,59.617,2.605,59.617,2.19,27.3,26.7,24.5,11:52:47.095
1642,0.576,27.6,1.5,0.236,25.8,0.0,60.075,1.964,60.075,2.568,26.6,26.7,24.8,11:52:48.310
1643,0.629,26.1,1.5,0.27,25.8,0.0,60.188,2.454,60.188,2.417,26.6,26.7,24.8,11:52:49.526
1644,0.536,26.1,1.5,0.209,27.3,0.0,60.447,2.719,60.447,3.361,27.0,26.7,24.5,11:52:50.740
1645,0.592,26.1,1.5,0.314,27.3,0.0,59.888,2.266,59.888,1.926,27.0,28.8,25.0,11:52:51.950
1646,0.554,26.1,1.5,0.316,25.8,0.0,59.42,3.134,59.42,2.983,27.0,28.8,24.3,11:52:53.166
1647,0.416,27.6,1.5,0.242,25.8,0.0,59.785,2.039,59.785,2.643,27.3,26.7,23.8,11:52:54.378
1648,0.477,26.1,1.5,0.327,25.8,0.0,59.924,2.152,59.924,2.266,26.8,26.7,24.3,11:52:55.592
1649,0.591,26.1,1.5,0.345,27.3,0.0,60.157,2.794,60.157,2.605,27.0,26.7,24.3,11:52:56.805
1650,0.558,26.1,1.5,0.322,27.3,0.0,59.802,2.568,59.802,3.361,26.8,26.7,24.3,11:52:58.021
1651,0.612,26.1,1.5,0.271,25.8,0.0,59.914,1.888,59.914,2.756,27.3,28.8,23.8,11:52:59.226
1652,0.586,27.6,1.5,0.35,25.8,0.0,60.407,2.908,60.407,2.454,27.3,26.7,24.1,11:53:00.436
1653,0.573,26.1,1.5,0.276,25.8,0.0,59.996,2.379,59.929,2.454,27.0,26.7,24.3,11:53:01.639
1654,0.549,26.1,1.5,0.355,27.3,0.0,59.948,2.001,59.948,2.228,27.0,26.7,24.1,11:53:02.854
1655,0.574,26.1,1.5,0.298,25.8,0.0,59.936,2.379,59.936,2.492,26.8,26.7,24.5,11:53:04.066
1656,0.554,26.2,1.5,0.251,25.8,0.0,59.954,1.812,59.954,4.078,27.0,28.8,25.0,11:53:05.280
1657,0.458,27.6,1.5,0.242,25.8,0.0,61.392,2.719,61.862,1.964,27.0,28.8,24.3,11:53:06.496
1658,0.483,27.6,1.5,0.223,25.8,0.0,60.073,2.454,60.073,2.228,26.6,26.7,24.5,11:53:07.715
1659,0.51,26.1,1.5,0.309,25.8,0.0,60.08,2.568,60.08,2.417,26.8,26.7,24.1,11:53:08.921
1660,0.626,26.1,1.5,0.288,27.3,0.0,59.671,2.53,59.671,2.794,27.0,26.7,24.3,11:53:10.130
1661,0.615,26.1,1.5,0.269,25.8,0.0,59.936,1.397,59.936,2.756,27.0,26.7,23.8,11:53:11.340
1662,0.587,27.6,1.5,0.26,25.8,0.0,59.796,2.908,59.796,2.115,27.0,28.8,24.1,11:53:12.556
1663,0.576,27.6,1.5,0.294,25.8,0.0,59.682,2.794,59.682,3.663,26.8,28.8,24.8,11:53:13.770
1664,0.554,26.1,1.5,0.255,25.8,0.0,59.071,3.096,59.071,2.115,27.0,26.7,24.8,11:53:14.984
1665,0.525,26.2,1.5,0.343,27.3,0.0,60.125,2.454,60.125,2.454,26.8,26.7,24.5,11:53:16.190
1666,0.526,26.2,1.5,0.283,27.3,0.0,60.109,2.228,60.109,2.492,27.0,26.7,24.5,11:53:17.424
1667,0.35,26.2,1.5,0.298,25.8,0.0,59.688,2.568,59.688,2.568,27.0,26.7,24.5,11:53:18.637
1668,0.453,27.6,1.5,0.233,25.8,0.0,60.078,2.266,60.078,2.53,26.6,28.8,24.8,11:53:19.848
1669,0.526,27.6,1.5,0.271,25.8,0.0,59.488,2.756,59.488,2.341,27.3,28.8,24.5,11:53:21.066
1670,0.507,26.1,1.5,0.336,27.3,0.0,59.942,1.661,59.942,2.643,27.3,26.7,24.1,11:53:22.265
1671,0.615,26.2,1.5,0.251,27.3,0.0,59.973,1.926,59.973,2.039,27.0,26.7,24.5,11:53:23.475
1672,0.511,26.1,1.5,0.223,25.8,0.0,60.08,2.945,60.08,2.568,27.3,26.7,24.3,11:53:24.689
1673,0.482,27.6,1.5,0.353,25.8,0.0,59.22,1.85,59.22,3.021,27.0,26.7,24.5,11:53:25.907
1674,0.46,27.6,1.5,0.273,25.8,0.0,60.67,1.586,60.67,3.7,27.0,28.8,25.0,11:53:27.122
1675,0.468,26.1,1.5,0.233,25.8,0.0,59.916,1.586,59.916,2.908,26.8,28.8,24.5,11:53:28.340
1676,0.492,27.6,1.5,0.283,25.8,0.0,59.932,2.266,59.932,1.812,27.0,28.8,24.3,11:53:29.584
1677,0.364,27.7,1.5,0.345,25.8,0.0,59.661,3.21,59.661,2.719,27.0,28.8,24.5,11:53:30.798
1678,0.458,26.2,1.5,0.28,25.8,0.0,60.311,1.964,60.311,2.454,26.6,26.7,24.5,11:53:32.014
1679,0.477,26.2,1.5,0.313,25.8,0.0,60.065,1.85,60.065,2.492,27.0,28.8,24.5,11:53:33.250
1680,0.454,26.1,1.5,0.26,27.3,0.0,59.68,2.832,59.68,2.001,27.0,26.7,25.0,11:53:34.458
1681,0.536,26.2,1.5,0.278,27.3,0.0,59.749,2.756,59.749,2.379,27.5,26.7,25.0,11:53:35.672
1682,0.486,26.2,1.5,0.208,25.8,0.0,60.059,2.152,60.059,4.38,27.3,26.7,24.3,11:53:36.887
1683,0.482,26.1,1.5,0.256,25.8,0.0,60.298,2.19,60.298,2.152,26.8,28.8,24.3,11:53:38.084
1684,0.505,26.2,1.5,0.248,25.8,0.0,60.066,2.115,60.066,2.454,27.3,28.8,24.5,11:53:39.301
1685,0.497,26.2,1.5,0.309,27.3,0.0,60.787,2.341,60.787,2.303,26.8,28.8,23.8,11:53:40.519
1686,0.468,26.2,1.5,0.261,27.3,0.0,60.076,2.19,60.076,3.096,27.0,26.7,24.3,11:53:41.735
1687,0.397,26.2,1.5,0.243,27.3,0.0,59.94,2.417,59.94,2.039,27.0,26.7,24.1,11:53:42.965
1688,0.431,26.1,1.5,0.261,27.3,0.0,59.365,2.832,59.365,2.568,26.6,26.7,25.0,11:53:44.189
1689,0.472,26.2,1.5,0.31,25.8,0.0,59.818,2.341,59.818,3.21,27.0,26.7,24.5,11:53:45.405
1690,0.488,27.6,1.5,0.284,25.8,0.0,60.223,2.039,60.223,1.624,27.0,26.7,24.1,11:53:46.618
1691,0.498,26.2,1.5,0.247,25.8,0.0,59.997,2.454,59.997,2.077,27.0,26.7,24.5,11:53:47.834
1692,0.474,26.2,1.5,0.284,25.8,0.0,60.908,2.53,60.908,2.568,27.0,28.8,25.0,11:53:49.047
1693,0.481,26.1,1.5,0.223,27.3,0.0,59.811,1.812,59.811,3.172,26.8,28.8,25.0,11:53:50.265
1694,0.47,26.2,1.5,0.26,25.8,0.0,59.958,2.152,59.958,2.039,27.0,26.7,24.5,11:53:51.476
1695,0.463,26.2,1.5,0.265,25.8,0.0,59.889,2.605,59.889,2.681,26.8,26.7,24.5,11:53:52.687
1696,0.551,27.7,1.5,0.293,25.8,0.0,60.471,2.266,60.471,2.87,26.8,26.7,24.5,11:53:53.897
1697,0.421,26.2,1.5,0.259,25.8,0.0,59.936,2.115,59.936,2.379,26.6,28.8,25.0,11:53:55.108
1698,0.382,26.2,1.5,0.333,25.8,0.0,59.911,1.548,59.911,2.341,26.8,26.7,25.2,11:53:56.341
1699,0.503,26.2,1.5,0.259,27.3,0.0,59.962,2.53,59.962,2.19,27.0,28.8,24.3,11:53:57.553
1700,0.477,26.2,1.5,0.264,27.3,0.0,60.782,2.681,60.782,3.625,27.0,28.8,24.5,11:53:58.770
1701,0.479,26.2,1.5,0.275,25.8,0.0,60.081,1.926,60.081,1.435,27.0,26.7,23.8,11:53:59.986
1702,0.448,26.2,1.5,0.322,25.8,0.0,60.38,1.888,60.38,3.361,26.6,26.7,23.8,11:54:01.200
1703,0.454,27.7,1.5,0.295,25.8,0.0,59.782,2.908,59.782,2.908,26.8,26.7,24.5,11:54:02.411
1704,0.513,27.7,1.5,0.276,25.8,0.0,60.46,3.021,60.46,2.983,27.3,26.7,25.0,11:54:03.630
1705,0.482,26.2,1.5,0.209,25.8,0.0,59.902,1.737,59.902,2.832,27.0,26.7,24.3,11:54:04.846
1706,0.435,26.2,1.5,0.245,27.3,0.0,59.88,2.87,59.88,2.454,27.5,28.8,24.5,11:54:06.060
1707,0.41,26.2,1.5,0.283,27.3,0.0,60.209,1.775,60.209,3.889,27.0,28.8,24.8,11:54:07.276
1708,0.378,26.2,1.5,0.3,25.8,0.0,59.706,2.115,59.706,2.115,27.0,26.7,25.4,11:54:08.494
1709,0.45,26.2,1.5,0.221,25.8,0.0,60.12,2.039,60.12,2.303,27.5,26.7,24.5,11:54:09.727
1710,0.483,27.7,1.5,0.273,25.8,0.0,59.578,2.341,59.578,2.983,27.0,26.7,25.0,11:54:10.937
1711,0.477,27.7,1.5,0.266,25.8,0.0,60.786,1.926,60.786,2.908,26.6,26.7,24.5,11:54:12.151
1712,0.453,27.7,1.5,0.264,25.8,0.0,59.809,1.964,59.809,3.096,27.0,26.7,24.3,11:54:13.383
1713,0.302,27.7,1.5,0.248,25.8,0.0,59.684,3.21,59.684,2.228,27.3,26.7,23.8,11:54:14.605
1714,0.387,26.2,1.5,0.269,25.8,0.0,60.065,2.115,60.065,2.643,27.3,26.7,24.3,11:54:15.814
1715,0.37,26.2,1.5,0.299,27.3,0.0,60.273,2.341,60.273,2.756,26.8,28.8,24.5,11:54:17.028
1716,0.381,26.2,1.5,0.243,27.3,0.0,59.827,1.926,59.827,2.643,27.0,28.8,24.5,11:54:18.242
1717,0.35,26.2,1.5,0.199,25.8,0.0,59.984,1.964,59.984,2.115,26.8,26.7,25.0,11:54:19.455
1718,0.398,27.7,1.5,0.226,25.8,0.0,60.045,2.417,60.045,2.152,27.0,26.7,24.8,11:54:20.670
